sample_name	metric	marker	niche	a	b	slope_a	geodiversity_a	slope_b	geodiversity_b	withinamong	distance
878	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3021	O2	Homogenous	O3	Homogenous	within Homogenous	0.8152638315728179
879	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3022	O2	Homogenous	O3	Homogenous	within Homogenous	0.7280967747515587
880	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3023	O2	Homogenous	O3	Homogenous	within Homogenous	0.7838572503071779
881	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3031	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7684749306273363
882	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3032	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7492876010922053
883	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3033	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7894964867116715
884	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3034	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6765182125406402
885	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3040	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6805029186359782
886	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3041	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7019752567895687
887	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3042	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7009105365903867
888	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3044	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7622118906440511
889	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3050	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7703966590587589
890	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3051	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7701194196303217
891	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3052	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7695772958256341
892	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3053	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6602264608223574
893	unweighted	ITS1	Shrub	ITS-AS3013	ITS-AS3054	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7654988627434146
894	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3020	O2	Homogenous	O3	Homogenous	within Homogenous	0.6076759123847043
895	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3021	O2	Homogenous	O3	Homogenous	within Homogenous	0.6874339566373706
896	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3022	O2	Homogenous	O3	Homogenous	within Homogenous	0.6920057788140126
897	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3023	O2	Homogenous	O3	Homogenous	within Homogenous	0.7189195030087284
898	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3031	O2	Homogenous	H1	Heterogenous	among geodiversity	0.645666009552537
899	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3032	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7232594326409812
900	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3033	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7341027316306888
901	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3034	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6606136480950288
902	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3040	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6820877897106083
903	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3041	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6823149806603439
904	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3042	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6722052739425611
905	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3044	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7162241403692794
906	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3050	O2	Homogenous	H3	Heterogenous	among geodiversity	0.8711960119268666
907	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3051	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6865340354195208
908	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3052	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7265720387835864
909	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3053	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6560011388347562
910	unweighted	ITS1	Shrub	ITS-AS3014	ITS-AS3054	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6674814449512061
911	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3025	O2	Homogenous	O3	Homogenous	within Homogenous	0.7093191471143668
912	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3026	O2	Homogenous	O3	Homogenous	within Homogenous	0.6424157754308156
913	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3028	O2	Homogenous	O3	Homogenous	within Homogenous	0.8237972827866286
914	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3029	O2	Homogenous	O3	Homogenous	within Homogenous	0.759576258662511
915	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3036	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6864788347592812
916	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3037	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7934968460127299
917	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3038	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7205443301718993
918	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3039	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6991438749540514
919	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3045	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7077022579137721
920	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3046	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6764789647512319
921	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3047	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7382289185312552
922	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3049	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7253165207297578
923	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3055	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6966738057215185
924	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3056	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6864562048628908
925	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3057	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6917549470287158
926	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3058	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7060135632242335
927	unweighted	ITS1	Intershrub	ITS-AS3015	ITS-AS3059	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7403997879714941
928	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3025	O2	Homogenous	O3	Homogenous	within Homogenous	0.6822297525541821
929	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3026	O2	Homogenous	O3	Homogenous	within Homogenous	0.5832148852424535
930	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3028	O2	Homogenous	O3	Homogenous	within Homogenous	0.8127737208386938
931	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3029	O2	Homogenous	O3	Homogenous	within Homogenous	0.7152656581885342
932	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3036	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6197159295608827
933	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3037	O2	Homogenous	H1	Heterogenous	among geodiversity	0.8037586029142186
934	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3038	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7204892675495231
935	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3039	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6807825822055545
936	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3045	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7488634178872765
937	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3046	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6538213290753537
938	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3047	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6871807330079915
939	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3049	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7173575932979362
940	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3055	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6410834519362658
941	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3056	O2	Homogenous	H3	Heterogenous	among geodiversity	0.662829277785059
942	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3057	O2	Homogenous	H3	Heterogenous	among geodiversity	0.657738981521305
943	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3058	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6907394470345607
944	unweighted	ITS1	Intershrub	ITS-AS3016	ITS-AS3059	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6821689694270113
945	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3025	O2	Homogenous	O3	Homogenous	within Homogenous	0.660480711892569
946	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3026	O2	Homogenous	O3	Homogenous	within Homogenous	0.6195048177692433
947	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3028	O2	Homogenous	O3	Homogenous	within Homogenous	0.8276377389385783
948	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3029	O2	Homogenous	O3	Homogenous	within Homogenous	0.738205184522673
949	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3036	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6937500898235864
950	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3037	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7875593857245899
951	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3038	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7589432226136751
952	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3039	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7336389907289269
953	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3045	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7180786630123662
954	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3046	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7482388470085324
955	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3047	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7551165629899511
956	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3049	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7600578545273149
957	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3055	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7376270011203682
958	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3056	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6821929164511827
959	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3057	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7007296224812632
960	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3058	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6951901184747815
961	unweighted	ITS1	Intershrub	ITS-AS3017	ITS-AS3059	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7281683036220153
962	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3025	O2	Homogenous	O3	Homogenous	within Homogenous	0.7305048586769725
963	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3026	O2	Homogenous	O3	Homogenous	within Homogenous	0.6835161677855368
964	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3028	O2	Homogenous	O3	Homogenous	within Homogenous	0.7848630562884313
965	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3029	O2	Homogenous	O3	Homogenous	within Homogenous	0.651622668428342
966	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3036	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6832999775092198
967	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3037	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7844865196748566
968	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3038	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7910188245472703
969	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3039	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6983573604549619
970	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3045	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7123508500908164
971	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3046	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7219927317860251
972	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3047	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7427449965632933
973	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3049	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7847901587608126
974	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3055	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7537756130169488
975	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3056	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6927372053676604
976	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3057	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6850547944074766
977	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3058	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7307754309411745
978	unweighted	ITS1	Intershrub	ITS-AS3018	ITS-AS3059	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7689983533174231
979	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3025	O2	Homogenous	O3	Homogenous	within Homogenous	0.6748247727228983
980	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3026	O2	Homogenous	O3	Homogenous	within Homogenous	0.6051889035232544
981	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3028	O2	Homogenous	O3	Homogenous	within Homogenous	0.7375661397134002
982	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3029	O2	Homogenous	O3	Homogenous	within Homogenous	0.5841888662057867
983	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3036	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6236778034461262
984	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3037	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7533136537284125
985	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3038	O2	Homogenous	H1	Heterogenous	among geodiversity	0.7808122920164086
986	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3039	O2	Homogenous	H1	Heterogenous	among geodiversity	0.6870603862868929
987	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3045	O2	Homogenous	H2	Heterogenous	among geodiversity	0.7454421861788875
988	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3046	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6810480721470741
989	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3047	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6900328998256985
990	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3049	O2	Homogenous	H2	Heterogenous	among geodiversity	0.6950803695752709
991	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3055	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6686046772028489
992	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3056	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6113107727448871
993	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3057	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6535370529003067
994	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3058	O2	Homogenous	H3	Heterogenous	among geodiversity	0.6800610281755969
995	unweighted	ITS1	Intershrub	ITS-AS3019	ITS-AS3059	O2	Homogenous	H3	Heterogenous	among geodiversity	0.7212469466724195
996	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3031	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6677539970705064
997	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3032	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6909300987721146
998	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3033	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7111305782220604
999	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3034	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6236632079379346
1000	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3040	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7401689587185031
1001	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3041	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6724119127240114
1002	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3042	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6634496683268074
1003	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3044	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7313102897431519
1004	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3050	O3	Homogenous	H3	Heterogenous	among geodiversity	0.8108065721726104
1005	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3051	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7086279575046769
1006	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3052	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6545493050405344
1007	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3053	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6587807563211795
1008	unweighted	ITS1	Shrub	ITS-AS3020	ITS-AS3054	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6514562992538768
1009	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3031	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7213106305089297
1010	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3032	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7160682857960899
1011	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3033	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6636376016636817
1012	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3034	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6990260558430499
1013	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3040	O3	Homogenous	H2	Heterogenous	among geodiversity	0.8156084334403212
1014	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3041	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7549515107691048
1015	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3042	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7328685842125945
1016	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3044	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7122985583452032
1017	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3050	O3	Homogenous	H3	Heterogenous	among geodiversity	0.8706432299091151
1018	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3051	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7290673113429135
1019	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3052	O3	Homogenous	H3	Heterogenous	among geodiversity	0.714010120147398
1020	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3053	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6773543267065504
1021	unweighted	ITS1	Shrub	ITS-AS3021	ITS-AS3054	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7174833412778957
1022	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3031	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7404978657902113
1023	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3032	O3	Homogenous	H1	Heterogenous	among geodiversity	0.5957966408096138
1024	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3033	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6988944881087154
1025	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3034	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6243942659731522
1026	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3040	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7385365394538067
1027	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3041	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6949149970209405
1028	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3042	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7293885660012263
1029	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3044	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6659929295586926
1030	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3050	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7902555316260605
1031	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3051	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7173675672424957
1032	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3052	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6391928762344078
1033	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3053	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6803647913985552
1034	unweighted	ITS1	Shrub	ITS-AS3022	ITS-AS3054	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6153060904910578
1035	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3031	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7757473388692597
1036	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3032	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6503952917328162
1037	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3033	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7291821636379889
1038	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3034	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6913541285247989
1039	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3040	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7878346041965126
1040	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3041	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7255087547175794
1041	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3042	O3	Homogenous	H2	Heterogenous	among geodiversity	0.7240137328779594
1042	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3044	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6907595017489473
1043	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3050	O3	Homogenous	H3	Heterogenous	among geodiversity	0.8556916383286065
1044	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3051	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7351839154632078
1045	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3052	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7431812744623904
1046	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3053	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7406322846692033
1047	unweighted	ITS1	Shrub	ITS-AS3023	ITS-AS3054	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7346195913413601
1048	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3036	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6756855136713836
1049	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3037	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6504978742033755
1050	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3038	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7286499699402226
1051	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3039	O3	Homogenous	H1	Heterogenous	among geodiversity	0.4719559989197378
1052	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3045	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6654208037416439
1053	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3046	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6315051191850602
1054	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3047	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6327322780858311
1055	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3049	O3	Homogenous	H2	Heterogenous	among geodiversity	0.72478902107861
1056	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3055	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6786727077997958
1057	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3056	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6088842943591167
1058	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3057	O3	Homogenous	H3	Heterogenous	among geodiversity	0.5617480633937761
1059	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3058	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6607345381316795
1060	unweighted	ITS1	Intershrub	ITS-AS3025	ITS-AS3059	O3	Homogenous	H3	Heterogenous	among geodiversity	0.7146169383719917
1061	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3036	O3	Homogenous	H1	Heterogenous	among geodiversity	0.70228929525534
1062	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3037	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7461907265122075
1063	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3038	O3	Homogenous	H1	Heterogenous	among geodiversity	0.7571983712499307
1064	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3039	O3	Homogenous	H1	Heterogenous	among geodiversity	0.6457620441319211
1065	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3045	O3	Homogenous	H2	Heterogenous	among geodiversity	0.720080989181277
1066	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3046	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6276928875439439
1067	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3047	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6664800736373022
1068	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3049	O3	Homogenous	H2	Heterogenous	among geodiversity	0.6910667368167464
1069	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3055	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6752496872395379
1070	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3056	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6070830023123438
1071	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3057	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6357814962411508
1072	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3058	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6132958070607596
1073	unweighted	ITS1	Intershrub	ITS-AS3026	ITS-AS3059	O3	Homogenous	H3	Heterogenous	among geodiversity	0.6132676999782779
1074	unweighted	ITS1	Intershrub	ITS-AS3028	ITS-AS3036	O3	Homogenous	H1	Heterogenous	among geodiversity	0.8016323041021511
