pathway	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PWY-5654	-0.10129323212072135	0.005145810574181468	-0.07308698942660374	-0.014981530712732312	-0.09450143791768485	0.05750997644178283	0.032072709528235446	-0.040882016793836976	-0.04839985693283257	0.0027888186968379404	0.07117192609548668	-0.05332928965765889	-0.055794071640028566	-0.0013501200084067469	-0.04852560099247766	0.004112789786081325	0.024379575809708932	-0.06830635215731268	-0.12062394149067437	-0.08746428691060738	-0.09798239763696272	-0.08384231155054175	-0.041987873575690476	-0.04104911890693881	0.02061651984555159	0.009128118605904678	-0.023279375756641914	-0.0063378286780991135	-0.06113602870898838	-0.019383288506902387	0.0052093068775758075	-0.02845220777363462	-0.05669011831325603	-0.06928427339757341	0.04686205609764692	-0.07976669498863259	-0.03785877352085147	-0.006515422998597253	0.02895138152285472	0.09579342390394842	-0.027669381575554257	-0.024670674108573504	-0.05733001402103854	0.027215576602052774	-0.08196648453369329	-0.018326505797686844	-0.01545731504337722	-0.09269420698196368	0.014233197503764712	-0.05461679824699846	0.03734988672905861	-0.0806589239203762	-0.022853535959489243	-0.04521748987306784	-0.03384366002322597	0.002245994671961487	-0.03415943112367015	-0.03935149322814806	-0.09480387188847336	0.015584803420032654	-0.10580149073941808	-0.09810761802257942	-0.1055062072686239	-0.04327109850736639	-0.03903313857284611	-0.10307207325511895	-0.08306061379016444	-0.05874302277646308	-0.006596628027036498	-0.10411440597415472	-0.05566146300770869	-0.022160967030674734	-0.03682411341431499	-0.028714212498286432	0.00022369449290549501	0.014679881423760284	-0.04552826755446874	-0.0370243270228118	-0.05633986896338076	0.023886222915788975	0.04164989790336105	-0.05478012486177541	-0.06859337389876365	-0.059947261300556005	-0.05820617082161487	-0.13259303587761975	0.03603797656460082	-0.028121179202711687	-0.061453270063420704	-0.02841740269058937	-0.052945084877117035	-0.03350658490463636	-0.051634826868345154	-0.015183932172063862	-0.050599109517050316	-0.06723627846486267	0.010575711934274482	-0.11177580499411024	-0.04502367283854942	-0.050599109517050316
PWY-5655	0.07635051672824791	0.07119217364062672	0.08119930577837546	0.11972152499192973	0.05761215746952046	0.10425807954350477	0.140635252827998	0.11214776227653929	0.03871248312140331	0.0865098774973479	0.10119140776920374	0.06924040390202434	0.06869133289307458	0.13419829687206664	0.12873532370808127	0.031363764505934075	0.11037952990812584	0.07943414633486787	0.06059483767639179	0.0718055383361558	0.050286318328103305	0.00038712951853374367	0.16542595640336383	0.1305536812680814	0.04805704665173974	0.15774549894604253	0.08376414249815502	0.11707315980629707	0.10154033497413821	0.16571596034764324	0.14465195240470094	0.06351833551662146	0.10179389844256578	0.03661240173099144	0.11987113501787662	0.0871623692196548	0.034021346865770935	0.16011413964649912	0.15063718114441793	0.13900594883003867	0.09487564181326795	0.08874433696192777	0.10421800577224316	0.10066946690393835	0.0389814573993863	0.1154015862477738	0.08650958437571928	0.0602794609579823	0.17016798604806269	0.07624072668957514	0.12793085934333948	0.10776364889668613	0.1484632899318074	0.08354248107227356	0.06037577910560956	0.10592546582606652	0.07432580215327558	0.13569454206672368	-0.0050983721913999795	0.09486272404779811	0.034075111604040136	0.02569955557470886	0.0433265259745926	0.0807492521279457	0.09198852793177054	0.06400105621918674	0.06134422867981473	0.004877598572582208	0.10319542566885814	-0.03368569890788098	0.0697407957449172	0.08487578126896236	0.0340985478772217	0.13297998513045195	0.04314475064004472	0.10617512927817858	0.10374821523227301	0.1608103987769177	0.10699866637945928	0.15645539885283943	0.09188028742616566	0.05445163019241575	0.08314986333604575	0.001609538114733051	0.04819373313101165	-0.05143689222479801	0.12693635364901207	0.07406601357317745	0.1461348695274907	0.11841231145866135	0.02393631212109518	0.06331992127646942	0.028028229011199647	0.1259761985633489	0.11385877630186042	0.06026613915823105	0.06751813738100382	0.022331717463547396	0.11455955809845507	0.11385877630186042
PWY-5656	0.11375349883932241	0.1505801207239205	0.18062897265356406	0.002803553293979097	0.05688391786039751	-0.029511406887456033	0.19311051421908174	0.09353180233145415	0.05128905981175915	0.05030034451174173	0.10265374003698562	0.16093857718040877	0.10860114874556652	0.1588253677213362	0.04711890453480477	0.09322577834855701	0.1742540469925022	0.1687652505672331	0.18528018186236292	0.17386298158176217	0.09072199871043947	0.0821743784035991	0.18703265505625877	0.15381343233201386	0.06490069252893635	0.17051428249769154	-0.016779676667891374	0.0698885376098671	0.10854385843134051	0.06602402634832813	0.16513329923020692	0.22471379385949483	0.07030562382191849	0.16912867412949295	0.0072127000997334965	0.09260694899147852	0.045210682015329316	0.15434329016024764	0.11770854225725745	0.010649353158742516	-0.0644328661422018	0.16542162373500582	0.08520371554165777	0.03665348445505533	0.10285670306765131	0.12252040172543922	0.044596798364421764	0.04971710601308115	0.10119615214202372	0.17175822607672903	0.10436025228058261	0.029910604525558018	0.20558857959759508	0.06973860898270494	0.15748585422005257	0.12650802333697864	0.06385207195330177	0.025748779313372622	0.0178876453064904	0.09494999409629781	0.12557209355711324	0.09841598789287681	0.017001884672807305	0.06861733223546732	0.13291401478759243	0.11805381072023959	-0.03127590545763904	0.05527356634796996	0.12846274916711337	0.0857911612171695	0.21597247731342747	-0.017753941471992902	0.08366736612507927	0.01855322849564949	-0.008186575056371048	0.1375510586030824	0.04916279153927942	0.08078476996892964	0.13071031926709922	0.18500659721145757	0.09920591514080665	0.0017116519817745755	0.2167743036144337	0.19178960143262014	0.011960900928166256	0.1434236751829166	0.09399649076016335	0.05610873886547691	0.06285070768908807	0.10001089885305835	0.11935703338779673	0.08548516141675913	0.1280113844283053	0.13055301599937055	0.057074825215966296	0.17261075242802248	0.09042860248601681	0.050001317244114676	0.10646577273638044	0.057074825215966296
PWY-5659	-0.030546057544459247	-0.05233270698281485	-0.011177626665196363	-0.01997511797676271	-0.023714522441789676	-0.03511711333147269	-0.021593009939969054	-0.001804367772336646	-0.02964666111489474	-0.046055370100754695	-0.02912331031977659	-0.056751568448152136	-0.04553145477630441	-0.02523565545467447	-0.0004571433550441782	-0.04598850252389227	-0.02744065870714332	-0.051716260672676546	-0.029391220021765804	-0.03174090151702355	-0.0435185253548979	-0.02751332409912712	0.02385871789632541	-0.015400303511180926	-0.059704540842469206	-0.022525269700464402	-0.05528757531628313	-0.053434640900937906	-0.03509934970997033	-0.01800679341986279	0.020717275519482093	-0.03658011906341304	-0.018218897200202745	-0.03463398211810623	-0.028013130309439374	0.029292763015493085	-0.03279139939858819	-0.032517123530392614	0.0015355270336607938	-0.031514651286439224	-0.007316493525747116	0.004385063674584377	0.020800026226275647	-0.019395933779418468	0.009972875357359086	-0.023928841338227758	-0.0019269029260836719	-0.02623416925492583	-0.017356540885939877	-0.058937424262821135	-0.002697249717416524	-0.02308416160624986	-0.012251602969473913	-0.01657707720373147	-0.01693342443107192	0.023944003668549863	-0.06431652822036721	-0.008782733192580224	-0.03178861197128239	-0.054310349591321645	0.02216386832427603	-0.039489113160494235	0.025457920185751635	-0.01926828307649938	-0.019148199689326056	-0.01118412907585942	-0.02415509356247346	-0.05004480459933081	-0.030358487270723086	-0.060230053780789175	-0.016315532111722823	-0.050024497571471	-0.01748546504047029	-0.011095502323462287	-0.09720259136376361	-0.04638423679460269	-0.016506116845858954	-0.012951850368985445	0.004418570993942479	-0.018613122366200694	-0.021095299766470933	-0.04597148785505322	-0.040985516471269724	-0.015200357375275864	-0.04287968053715562	-0.015527312198117307	0.0021194131297030535	-0.02436776893283422	0.027976255753683208	-0.02390548626269843	-0.0098604039115546	-0.021156714441047386	-0.0345875934850632	-0.01183871486545	-0.031557646058104766	-0.02988811663124208	-0.03154058276976542	0.013211649069707194	-0.012107343634906844	-0.031557646058104766
PWY-5667	-0.04018361226835387	-0.03596946306116137	-0.04850406354355183	-0.05102946488708101	-0.03243159540783083	0.031277048403874096	-0.010905248512625821	0.00538395054259961	-0.01938134470670354	-0.030822075842498	-0.05366799568415847	-0.06570613907452733	-0.030916496395498674	-0.016103858376868393	-0.028700982040357096	-0.041495463340238445	-0.0759715398670026	-0.016439828850540628	-0.02935694946350178	-0.01777149666607053	-0.0018178266816147655	-0.04598160335574914	-0.05792938662203162	-0.003141104959420857	0.0036239264466049717	-0.05432025236222091	-0.0025959809593446093	-0.03674358197490703	-0.048449693107909274	-0.013946373902006794	-0.0213227686286884	-0.08663159787503162	-0.028488365311155176	-0.025396866133075777	0.02004413550353589	-0.04029939891636243	0.0164536482260999	-0.0398915384919244	-0.017189513876307263	0.03183265344245654	0.01556231771451207	-0.04130557360734427	-0.03448202933027883	-0.009750237427216216	-0.05147872237254343	-0.030253075498762046	-0.03268610341891079	-0.07349050830511078	-0.005521796458823165	-0.09865390780199966	-0.050668732339858094	-0.018907931036201805	-0.023551837788030723	-0.012705855112829444	-0.046888836101474464	-0.02985887988917836	0.0027086751141393002	-0.013275850711920514	-0.030752297905554202	-0.005053313909636034	-0.017896395046818045	-0.013648229201311661	-0.022631197107686463	-0.001112240949950686	-0.07175152172425955	-0.0666347195338806	-0.07254910802875285	-0.05145287453624762	-0.02046971526010383	-0.00557252551922028	-0.008697153010906053	-0.058086290251581796	-0.017075392105925843	-0.022430756736127197	0.008057270029685572	-0.011272193610667709	-0.03002768607719886	-0.01744768483397024	-0.031940540212215256	-0.04385709462860648	-0.030342924600684305	-0.013505544178111168	-0.013644690907928324	-0.04600915829807614	-0.02727971391536588	-0.04567668747450042	-0.019735916164488734	-0.03142368494524131	-0.03554772726006262	-0.03601084176283094	-0.04514278964982499	-0.019028891953755137	-0.07399032268754746	-0.016082806026451832	-0.021188496090168228	-0.02039523140221402	-0.05342361117565206	-0.0657592344160408	-0.05413443680079806	-0.021188496090168228
PWY-5676	-0.19569882362683425	-0.06887756427884473	-0.060658278608686424	-0.12156965344166146	-0.08803044080509095	0.05268888584245735	-0.10375604433029319	0.032277310875154494	-0.052851260093893154	-0.10115137239230297	-0.08807843706619664	-0.1356966725091017	-0.10082592441065259	-0.04921575137419514	-0.02798858748335478	-0.06110949859728278	-0.15269262838339545	-0.12507419590238728	-0.15488696616232397	-0.11835710618633452	-0.07780900486549534	-0.1025814516069615	-0.11263966277944913	-0.0675869559550892	-0.13802385964014838	-0.0074748236900229305	-0.03628955837987486	-0.02127382626393186	-0.10345733200565108	-0.10987774005998785	-0.031693875547285685	-0.21476092542540043	-0.062225435071953814	-0.18379270408556236	-0.017514620967637742	-0.090816003967298	-0.0351335667645227	-0.0722408677317956	-0.008715607114911044	-0.002403846844398879	-0.05031291064342409	-0.1154052418607522	-0.13775944544043392	-0.027198080067233402	-0.11083986234183806	-0.05479731939295959	-0.1234297129017573	-0.1411094580922778	-0.05222813473769845	-0.14272680687669853	-0.03013703893066403	-0.09974633189363764	-0.109318703431828	-0.049079042367505196	-0.12550757625328318	-0.12487324242816228	-0.08125767102430362	-0.04810313651441922	-0.14912780336277523	-0.047402456715072525	-0.10542784011146458	-0.058906906362621574	-0.1591496470255759	-0.1006851536198298	-0.11669972360492341	-0.16627450911074518	-0.053764721121216025	-0.0857902652573654	-0.04724591832157902	-0.12741303950905078	-0.017628713245475203	-0.09765377176157487	-0.05130050578411035	-0.026548009329106868	-0.055844512405122164	-0.08026981597563249	-0.13440006771347957	-0.05667328053371226	-0.10476845163952206	-0.12388972655149513	-0.09162480819254644	-0.057893663358892185	-0.1466479741444294	-0.14300363324952323	-0.0566931566867713	-0.12310971750140523	0.03413814374735335	-0.06674698636983549	-0.05782243492236348	-0.036737118504716566	-0.19071822967028124	-0.13618443010235418	-0.16062418035108839	-0.0656696982901721	-0.11179272968320943	-0.14550899942679224	-0.12171985538680388	-0.14524709129237073	-0.15741254218944023	-0.11179272968320943
PWY-5677	0.08491499590802006	0.18857034350222787	0.10798667938782443	0.13844976651034954	0.10475229269064251	0.03573791257404781	0.2942153911409694	0.11564592081750305	0.10496603345511987	0.09728941582830442	0.18461519625939724	0.16966188602410134	0.20620156834001604	0.09656231536250509	0.05377051087626732	0.10500440907314337	0.15265864452755962	-0.004949772882871761	0.09662460746866361	0.250450757602031	0.10047755482664555	0.07679781759437164	0.0973035468443833	0.06834606638195952	0.04813068545029946	0.09085470497771246	0.19692180161118705	0.12145858832362519	0.07380013258040546	0.20381013967692913	0.13693928826313967	0.21750437589415245	0.10443118999469966	0.18202653994972998	0.06273559174808471	0.07026056306459272	0.03517184912090512	0.12553438462964067	0.16367455802420044	0.18101525325572682	0.0648048734813746	0.11755860479833136	0.1835651299559858	0.14304281511434092	0.10801360135464856	0.14114963314166695	0.11529204779754479	0.13846507548367745	0.12202926288441783	0.2990381933214357	0.08359907984649466	0.1564036675839085	0.1250785371979711	0.08665029360026469	-0.02554921349321921	0.18182110006537355	0.14897933806716937	0.10585114780108837	0.04812734217089689	0.17279434754618994	0.061182679480934435	0.07887696870344492	0.10808769433465953	0.09398329341227189	0.18174386151884017	0.11829565306115743	0.14541826335360902	0.16290239307333587	0.07694759011427571	0.12001137062711957	-0.018486206731922805	0.1877395388228405	0.03160847592123277	0.002980806788125434	0.028484986562751977	0.2264451345358557	0.2594511886753391	0.10429834206169956	0.13622296241268064	0.16179053336018176	0.15466738704705468	-0.0031692542946646085	0.09875863529477936	0.058322309552412216	0.06955689314937001	0.015145306100476125	0.11230414044177477	0.07759511861399108	0.08505221940253616	0.06710448248479159	0.19952335048114136	0.152334668518457	0.1264532240164634	0.1747058993961072	-0.0018859912416318632	0.15231956830848178	0.10348196226698644	0.03202296972631231	0.07887633162965496	-0.0018859912416318632
PWY-5686	0.017136035491929134	0.04872860055790791	0.010079173965965877	0.037561233821503434	0.027786772806052594	0.001252108672912686	0.030776820992872024	0.06330849318867542	0.007806843284014433	0.0585150072489217	0.022745750131899847	0.02731522858081387	0.08014395284295166	0.019261248752586915	0.008377299259121618	-0.05961903385649846	0.02715336314354769	-0.00012475118197985356	0.07122652780210167	0.0668034040390064	0.06618072855579765	0.04584026978285444	0.04318278177571894	0.0005780427226473509	0.046685767797204396	0.05137611119837681	0.069126642381929	-0.002483666078597313	0.015209679131809577	0.01491796628514713	0.09181229253474513	0.022672237557880063	-0.012536741213793978	0.028043652747756873	0.04696861645737423	0.03970214531530621	0.07970421200357707	0.08486845386918779	0.11326734679497223	0.014615689621013905	0.021382287904848765	0.05908097522967253	0.04637337507817656	0.04056164251788961	0.03163319163805276	0.0022170288972041888	0.021086492044712194	0.0478412297523812	-0.00297990958395523	0.02950301763809824	0.011014067962683394	0.06917831361023682	0.009127256268015973	0.01960438146502911	0.0425141012482261	0.007003245699877858	-0.028910118464060157	-0.027373156742177638	0.02866535232095875	-0.0021699731172565677	0.12799747737892198	-0.0003577561393963586	0.06759413549420358	-0.03146107977165248	0.009595880613237861	0.04025341890363033	0.07196257409039207	-0.008803775588911133	0.005292273578961873	0.08085062799810656	0.09202955749423478	0.008377222870355437	0.04797768577078984	0.012834823907382562	-0.03285977735756243	0.027902279554067842	0.1022037866230615	0.005809238487128472	0.03212815836644283	0.061436878598066874	-0.003060148181181837	0.03729059481871826	0.05036054934435463	0.03719004986916192	0.0555191173120984	0.07984303067744312	0.05099482831407132	0.016550877286781642	-0.014768127668911753	0.06684823831506126	0.07120685660847703	0.011616375130798702	-0.03864377034694971	0.03578930504846279	-0.002328718865531856	0.053418793001983815	0.017552840416779014	0.03294062177576285	0.0030240641882177963	-0.002328718865531856
PWY-5695	0.013461183071055765	-0.03687837669063697	-0.08558757344361785	-0.020604301334750656	-0.08495320496615036	-0.02788466708212222	-0.05012683602731406	-0.06553596331217047	-0.0560035472967894	-0.08417243265966551	-0.033555551126015146	-0.013346013607711442	-0.032974043707043814	0.04570988244216972	0.022747765653674513	-0.10105450215467042	-0.06784118919314212	0.026303146074377063	-0.04643218653448802	-0.07649083233123101	-0.04563202121305695	-0.025742486725455392	0.00451468014101426	0.04082932004834308	-0.13542954950079175	0.02427890413656213	-0.06582502948317642	-0.04708478809329649	-0.029227072899833863	-0.08404886749152038	-0.04671680301640287	-0.1030046842522222	-0.01869803599408629	-0.12780295421481633	-0.049335043115710436	-0.07924763571925021	-0.10551894902689356	-0.11900761388271935	0.0012291245783191103	-0.03912388059635744	-0.061324862866188226	-0.07299244801486714	-0.056755086114111404	-0.037069254901990895	-0.07557404420693566	0.0022578045105741927	-0.05352727477441154	-0.06762180350482026	-0.026545647980984487	-0.1505964075076726	-0.0505315517069681	-0.11936684644947013	0.0006790350335746282	-0.046652538541447526	-0.013345693063324393	-0.03321836902252995	-0.0011400624766296419	-0.020144973197798968	-0.10779671930629063	-0.04802616437422626	-0.031649877346891966	-0.08304560631433963	-0.1135810555321755	-0.06674327858912277	-0.11110195096023763	-0.07113726355523317	-0.025705592922973995	-0.10150314549135696	0.02227409764108171	-0.11058325643582458	-0.049944079381783794	-0.10967508939370295	-0.03857926302448661	0.01280088416290315	-0.10005321207174227	-0.046866784797618834	-0.12445605667129295	-0.0327441577872326	-0.004763154990515028	-0.014650134118664074	-0.08446251466456478	-0.05603023244781082	-0.03637620959790578	-0.020321694972206362	-0.10802270649247342	-0.10090249301549375	-0.07156606393425786	-0.07682022877122686	-0.034686608463302994	-0.015223955685148222	-0.11672936570723362	-0.10966423739430028	-0.0667638244325272	-0.045710051265787845	0.008298321127705227	-0.052208593889027065	-0.10397338154514255	-0.0012730493118944181	-0.11839058417664935	0.008298321127705227
PWY-5705	0.0532538815965011	-0.005662999823110089	0.018026982259855828	0.019412135233293472	-0.056228545780143684	0.013945799863550417	-0.0637402482253737	0.033310516940520236	-0.013624843269776686	-0.027251241284729513	0.013664782266248636	0.03495172811371351	-0.008924709817609388	0.0035775021734461687	0.01964268546358121	-0.0080496006219187	3.2066915934849865e-05	-0.005514553440464917	0.03914378935433045	-0.0018863445074863046	-0.036781035206033715	0.01898961066945791	-0.004173186829317563	0.06986651940237157	-0.027261417972833546	-0.003053898753883621	0.009059683950875733	-0.011213385122161868	0.016421462288440884	0.015961155479795264	0.008353956498996347	0.02461845689943015	-0.014315074885114257	0.03600013895313799	-0.0011593850150557528	0.00027281419949446757	-0.02205010829630417	0.000714041568952248	0.03347423432248684	-0.03521659577717462	0.02154801654142822	0.010819726554969211	0.04153273290340431	0.0021141947251373926	0.04042545867539865	0.0018877488992781312	-0.03598227627118639	-0.06459220740376005	-0.02514256383465828	-0.016614347425584135	0.007795590460002713	0.002300564259064116	0.012770811198225996	0.04290043538246148	-0.013295066772146154	0.056359295966341344	0.008051939200491949	0.016700154865807094	0.04137390435556388	-0.027998576670644884	0.039779232307865404	-0.0032845474778284344	-0.006474037131219572	-0.02855580515361771	-0.008857149055380193	0.04009474158919664	0.0002455855184663945	0.05002230512410246	-0.0023970814834429668	-0.006142373532915743	0.012281898289348642	-0.010018626639056664	0.009962515241451609	0.014103060249403785	-0.06066498827705645	-0.04093793222142089	-0.04770993287532639	-0.02054748581500051	-0.025436013572788393	0.029375773642456776	0.015656521183689168	-0.036473125617337475	-0.01360896351096351	0.025844664115582297	0.06664318271512851	0.02965431063217372	0.0013477648450250222	-0.024545124142797126	-0.004261910594229399	0.07647557834505671	-0.03797950636055704	0.06695500815847741	0.06968168633788037	0.01327617667781614	0.03225272754837503	-0.018656859428709437	0.010925045886802156	0.08933198899323279	0.016625194421110514	0.03225272754837503
PWY-5741	-0.023771078377473838	-0.06156312868616592	0.1447338579686857	-0.04840221772485177	-0.09491499127484126	-0.0011993769919669383	0.012335058880446089	0.1250040261120657	0.045594996132798445	-0.08018946031575629	0.014440082939702482	-0.041196816930631895	-0.11592287755462831	-0.024973001198337178	0.04195613114901854	0.04312299854249665	-0.02848763812381264	-0.09588748678553523	-0.07646833544442488	-0.0189422818713963	-0.061814102913426684	0.03455116177834348	0.06446463294575665	-0.0009483782143271307	-0.0835720810519038	0.01780254357904678	0.0356820114343846	0.06508293449177602	0.051466094794311475	-0.012136510757870565	-0.019495941188805883	-0.07289987527106676	-0.033119913119020954	0.0006408680057687322	0.02009829657313782	-0.06337076952849355	-0.0009586969812412219	0.11449469805964278	0.00726968689390979	-0.0022971861930158968	0.0796201369505755	0.054177233109756306	0.09743144603648661	0.03053882611724307	-0.01273774295407698	0.05962202208122979	-0.0330437112308481	-0.09270262038117429	0.10209422281957516	-0.06478471270881817	-0.009714216695938704	0.08855265793458653	-0.06843780340685117	-0.024318238678658066	-0.02579947550637114	-0.006084488517265758	0.011230548953245493	0.054527232238788116	0.0507259205029491	-0.03504309190720552	0.03646766246710608	-0.006712328255238698	0.03152842230947019	0.026834921345183164	0.04276625332341592	0.05313844054435371	-0.03156427269755654	-0.03617866720320199	-0.08668678060669163	0.032906937803552375	0.095916678373682	-0.046201839326213884	-0.01513862973639377	0.020693644554660183	-0.03755948094709363	-0.01221945452165771	-0.027985451213196188	0.04480491160271859	-0.0771453909474076	0.026138476442153176	-0.12469683375993694	-0.06462341835693826	-0.06552883611883877	-0.036027932880558326	-0.00602117929682711	-0.09997042952228415	0.14096871225414653	-0.014033441024321932	0.05751662536656655	0.024109891058776492	0.018595135001119194	0.022234871468078118	0.010310618482898418	0.01095701574680947	-0.03477494094139515	-0.06749146475117536	-0.004816581392536451	-0.09061374723339292	-0.020800421261656016	-0.03477494094139515
PWY-5743	-0.026061598166731884	0.015757177961246035	-0.07819996116166311	-0.03814311578226359	0.03198545075967958	-4.3952319720261075e-06	-4.0770334722180275e-06	0.0530200888330705	0.005975238815875096	0.06935933677354422	0.0634518734718087	0.028242472998179394	0.05148393573536685	0.03004603474519625	1.1008018159874578e-05	-0.04835511698667136	1.1606800738070257e-05	-0.02623086531539691	-0.028499907782664705	-1.3366334404622148e-05	-0.1185347924649142	0.0845687816846677	-0.0073775460302157436	-9.903621834396827e-06	-0.007767014233312079	0.10067301563706905	0.19624907453722917	0.02947413357238176	0.05510299396860161	-0.02697416099942429	-1.0256658552628887e-05	-0.046012981653754836	-0.04922736761656703	0.02598018274780824	1.8319713922433288e-06	0.08106785414784881	0.07007164767324811	-2.1524734988863912e-05	0.07326006873218104	0.10615657195251771	-0.0022087739827047247	0.09317096462165109	0.06002432454807042	0.0555045231940945	0.08211852424026278	-0.017017468486482345	-8.90313923500729e-06	-0.04910162381018363	-0.007790673726907655	-0.06928750365556573	-0.05057669316168107	-0.024623923916992713	-0.032449060165128676	-0.09988363198963299	0.014806779286885478	0.07164319942588483	-1.4250262068818366e-06	0.018850684042505967	0.12647151584128097	0.0880555042905927	-0.08502708718276165	-8.302813079098108e-06	0.0343194740815571	0.02045169705532243	0.07224024980727281	1.2746618615847332e-06	-0.05075437917661733	-5.309917381327224e-06	0.05646577915638928	-1.2786590794596712e-05	3.2198124867430205e-06	0.1560458419412934	0.04475442841234428	-6.2958225172195494e-06	0.05342912255533548	-0.06263655944629644	-0.0747407607957861	-8.567344806472465e-06	-2.499523157292443e-05	-3.057082899861358e-06	5.959740855185273e-06	0.09310388115020209	8.469131425311167e-07	-0.01460733523695419	-0.011508478783153682	0.047203235380173035	-1.739935481684091e-05	-0.03661296543342973	0.01649139486068773	-0.07639516181263481	-0.03778624917501457	0.03809105916924038	-0.012253536873388305	-0.0019014424636548683	0.055881366057895614	0.060079399359574896	-0.02114250629167965	-0.008148026888153165	0.11899147313484804	0.055881366057895614
PWY-5744	-0.02636228321374946	0.01332567262807742	-0.08030779233738515	-0.03858328845894495	0.03014796853990755	-4.3987115816421224e-06	-4.0802611709942635e-06	0.05257977509834015	0.003982515902227845	0.06878328618555761	0.061326782274118447	0.026943118547830585	0.051056242133777734	0.02929156527049256	1.1016732968573324e-05	-0.048913024771776996	1.1615989589920093e-05	-0.02653351204868625	-0.028829012433541645	-1.3376916241032123e-05	-0.11990254059632463	0.08386626650998093	-0.007998881675732476	-9.911462316533154e-06	-0.007856710137110624	0.09857136793514308	0.19461911342697102	0.02682088407934044	0.05464545110260576	-0.0272853661657487	-1.0264778526260457e-05	-0.04654394598957114	-0.04979548980593564	0.025764557503338677	1.8334217241742666e-06	0.08039454839308467	0.0694895375326106	-2.1541775653678943e-05	0.07109676665839633	0.10527490409960662	-0.00414797916645355	0.09213934636123638	0.05867252470150878	0.05376244654169619	0.08143652508155533	-0.018501066689418345	-8.910187656814644e-06	-0.04966829595991352	-0.00788066905107065	-0.07008701196298397	-0.051160463807636135	-0.02490795941957613	-0.03282346747093089	-0.10103626919265903	0.013862309886367353	0.07104812864643469	-1.426154369154965e-06	0.018694138303055496	0.12542100930452152	0.08732428618065606	-0.08751099080829448	-8.309386235734623e-06	0.03403442047301274	0.02028168670033248	0.07164026172603333	1.2756709836740117e-06	-0.051340152364065555	-5.314121127500637e-06	0.05599679384871935	-1.2796713660595281e-05	3.222361542302258e-06	0.1547500050163974	0.04191373836262169	-6.300806783055134e-06	0.05298523710071792	-0.06335959773036515	-0.07560325901083212	-8.574127387135535e-06	-2.5015019754450646e-05	-3.059503125945253e-06	5.964459052474634e-06	0.09233076561244778	8.475836252570372e-07	-0.016898979035385973	-0.0132724453567685	0.04471680446555849	-1.7413129507845024e-05	-0.03703566288164762	0.015483007785230382	-0.07727701910140541	-0.0382221684539108	0.03777474620657811	-0.0123948539196685	-0.005061579356402375	0.055417109704193585	0.05958026710275458	-0.021386469964569402	-0.009051798317104487	0.11800326123136472	0.055417109704193585
PWY-5747	0.2732544031417609	0.1176316821951979	0.22119748496645206	0.2019408725066818	0.12786580346225634	0.11365019698812835	0.2112817624961447	0.15357937928542317	0.21008924633128845	0.11684102802844777	0.11535485042601867	0.20565882615470854	0.2202602654122384	0.12766223230394158	0.12651862198177602	0.14776219792816117	0.17632776917066098	0.22070089739507867	0.18594288407425802	0.1453291804133541	0.2288684942101163	0.15879524604694709	0.14727369311942393	0.20775993126539896	0.18208533432018942	0.14160811510514618	0.13518743132308705	0.164047843795501	0.16515089152633647	0.12295120927951267	0.16666912750756557	0.2628868423166822	0.18702471158780254	0.18769735764421083	0.13258353794374667	0.20711002248719973	0.07080603921126961	0.22864588193176777	0.18093008130353316	0.0880531660933443	0.18653548086600302	0.2077107030955605	0.14398153414089404	0.1665446474569743	0.18495835521067538	0.1660722715466005	0.1522447319894477	0.222835388369533	0.1591067250108607	0.07789644309815817	0.18610353366161714	0.1434577832700849	0.19578520907019448	0.25360893678852137	0.19118119240334186	0.11920279921150187	0.1773208912136513	0.18843970082758416	0.15262889667045618	0.13975901092589393	0.22372658173465687	0.12356220196238508	0.24429441060116647	0.18267606051056073	0.09937518019850172	0.1345842996799219	0.1319258986106649	0.15756829801847744	0.19138058389219093	0.24742527768631029	0.11465608914861528	0.06620435451311307	0.1908309074682563	0.1407318909649869	0.07742425977656331	0.09770312824533649	0.18339763800207712	0.11646354882979708	0.201721020171745	0.12739685934930148	0.1427127033315481	0.09803779941941612	0.176918367819702	0.19109107864315344	0.14272121182282993	0.17134758226980143	0.16382780182087756	0.14959427480153992	0.18690207943075876	0.13727208697714008	0.16045018962724752	0.1155414802252842	0.1829493663887423	0.10133715316454454	0.1751839686288416	0.17959601367645342	0.1204581648883033	0.2500302918318174	0.2170954148308249	0.1751839686288416
